window_id,object,selected_candidate_id,selected_peak_day,selected_window_start,selected_window_end,selected_role,support_class,selection_reason,excluded_candidates,early_secondary_candidates,late_secondary_candidates,target_name,phase_group,phase_group_size,years_in_phase_group,group_role
W160,V,CP001,152,142,162,front_or_early,accepted_window,system_relevant_first,CP002@135:candidate_window,CP002@135:candidate_window,,W160_V_earlier_minus_Je_earlier,target_mode_high,15,1980;1987;1989;1993;1999;2003;2005;2007;2008;2014;2018;2020;2021;2022;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,H,CP002,167,157,168,late_or_catchup,weak_window,system_relevant_first,CP001@132:accepted_window;CP003@150:candidate_window,CP001@132:accepted_window,,W160_V_earlier_minus_Je_earlier,target_mode_high,15,1980;1987;1989;1993;1999;2003;2005;2007;2008;2014;2018;2020;2021;2022;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,Je,CP001,165,155,168,within_system_window,accepted_window,system_relevant_first,CP002@132:weak_window;CP003@143:weak_window,CP002@132:weak_window;CP003@143:weak_window,,W160_V_earlier_minus_Je_earlier,target_mode_high,15,1980;1987;1989;1993;1999;2003;2005;2007;2008;2014;2018;2020;2021;2022;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,Jw,CP001,163,153,168,within_system_window,candidate_window,system_relevant_first,CP002@146:candidate_window,,,W160_V_earlier_minus_Je_earlier,target_mode_high,15,1980;1987;1989;1993;1999;2003;2005;2007;2008;2014;2018;2020;2021;2022;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,P,CP001,160,150,168,within_system_window,accepted_window,system_relevant_first,CP002@134:candidate_window,CP002@134:candidate_window,,W160_V_earlier_minus_Je_earlier,target_mode_low,15,1981;1982;1984;1985;1986;1990;1991;1992;1994;1995;1997;2002;2006;2009;2012,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,V,CP001,163,153,168,within_system_window,accepted_window,system_relevant_first,CP002@135:accepted_window,CP002@135:accepted_window,,W160_V_earlier_minus_Je_earlier,target_mode_low,15,1981;1982;1984;1985;1986;1990;1991;1992;1994;1995;1997;2002;2006;2009;2012,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,H,CP001,155,145,165,within_system_window,accepted_window,system_relevant_first,CP002@134:candidate_window;CP003@166:weak_window,CP002@134:candidate_window,,W160_V_earlier_minus_Je_earlier,target_mode_low,15,1981;1982;1984;1985;1986;1990;1991;1992;1994;1995;1997;2002;2006;2009;2012,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,Je,CP001,157,147,167,within_system_window,accepted_window,system_relevant_first,CP002@131:weak_window,CP002@131:weak_window,,W160_V_earlier_minus_Je_earlier,target_mode_low,15,1981;1982;1984;1985;1986;1990;1991;1992;1994;1995;1997;2002;2006;2009;2012,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,Jw,CP001,165,155,168,within_system_window,candidate_window,system_relevant_first,CP002@149:candidate_window;CP003@133:candidate_window,CP003@133:candidate_window,,W160_V_earlier_minus_Je_earlier,target_mode_low,15,1981;1982;1984;1985;1986;1990;1991;1992;1994;1995;1997;2002;2006;2009;2012,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,P,CP001,159,149,168,within_system_window,candidate_window,system_relevant_first,CP002@145:weak_window;CP003@133:weak_window,CP003@133:weak_window,,W160_V_earlier_minus_Je_earlier,target_mode_mid,15,1979;1983;1988;1996;1998;2000;2001;2004;2010;2011;2013;2015;2016;2017;2019,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,V,CP001,160,150,168,within_system_window,candidate_window,system_relevant_first,CP002@145:candidate_window,,,W160_V_earlier_minus_Je_earlier,target_mode_mid,15,1979;1983;1988;1996;1998;2000;2001;2004;2010;2011;2013;2015;2016;2017;2019,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,H,CP002,163,153,168,within_system_window,candidate_window,system_relevant_first,CP001@151:accepted_window;CP003@131:weak_window,CP003@131:weak_window,,W160_V_earlier_minus_Je_earlier,target_mode_mid,15,1979;1983;1988;1996;1998;2000;2001;2004;2010;2011;2013;2015;2016;2017;2019,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,Je,CP002,160,150,168,within_system_window,candidate_window,system_relevant_first,CP001@139:accepted_window,CP001@139:accepted_window,,W160_V_earlier_minus_Je_earlier,target_mode_mid,15,1979;1983;1988;1996;1998;2000;2001;2004;2010;2011;2013;2015;2016;2017;2019,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,Jw,CP002,151,141,161,front_or_early,accepted_window,system_relevant_first,CP001@132:accepted_window;CP003@164:weak_window,CP001@132:accepted_window,,W160_V_earlier_minus_Je_earlier,target_mode_mid,15,1979;1983;1988;1996;1998;2000;2001;2004;2010;2011;2013;2015;2016;2017;2019,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
